filename,label,target,probs
glide_inpainting_id000000574275.png,0,glide,"tensor([[9.7007e-01, 1.8467e-02, 9.2526e-03, 4.7561e-05, 5.7567e-04, 1.4936e-03,
         9.8201e-05]])"
glide_inpainting_id000000034126.png,1,glide,"tensor([[7.9413e-03, 9.4739e-01, 1.1056e-03, 1.5677e-04, 8.6377e-04, 4.2423e-02,
         1.1625e-04]])"
glide_inpainting_id000000098549.png,5,glide,"tensor([[2.4903e-01, 1.4556e-01, 3.0477e-03, 1.3458e-03, 2.6856e-03, 5.9817e-01,
         1.6306e-04]])"
glide_inpainting_id000000124462.png,1,glide,"tensor([[5.1666e-02, 9.4153e-01, 3.5120e-04, 1.8643e-05, 1.1787e-04, 6.2926e-03,
         1.9417e-05]])"
glide_inpainting_id000000155845.png,5,glide,"tensor([[5.4716e-02, 9.1688e-02, 2.3529e-02, 3.4984e-04, 2.3910e-03, 8.2678e-01,
         5.4108e-04]])"
glide_inpainting_id000000107443.png,5,glide,"tensor([[1.5849e-01, 1.3503e-01, 4.8904e-02, 2.4930e-04, 8.0473e-04, 6.5597e-01,
         5.5193e-04]])"
glide_inpainting_id000000033943.png,1,glide,"tensor([[1.6453e-01, 7.6013e-01, 2.9982e-04, 7.6144e-05, 1.1706e-04, 7.4795e-02,
         4.8929e-05]])"
glide_inpainting_id000000213356.png,1,glide,"tensor([[1.5878e-01, 6.4951e-01, 1.1102e-01, 1.7642e-04, 1.3104e-03, 7.8945e-02,
         2.6247e-04]])"
glide_inpainting_id000000000247.png,0,glide,"tensor([[7.1934e-01, 1.4959e-01, 2.2069e-03, 9.1200e-05, 6.8003e-04, 1.2782e-01,
         2.7019e-04]])"
glide_inpainting_id000000041688.png,0,glide,"tensor([[9.4289e-01, 2.4627e-02, 1.1428e-03, 5.9707e-05, 1.2743e-04, 3.1022e-02,
         1.2865e-04]])"
glide_inpainting_id000000434585.png,1,glide,"tensor([[3.0668e-01, 6.7459e-01, 5.8213e-04, 1.9625e-04, 1.8598e-04, 1.7674e-02,
         9.6778e-05]])"
glide_inpainting_id000000410603.png,1,glide,"tensor([[1.3847e-01, 8.4403e-01, 6.1457e-04, 1.8723e-05, 1.9303e-04, 1.6649e-02,
         2.0461e-05]])"
glide_inpainting_id000000368736.png,1,glide,"tensor([[6.0846e-02, 9.2496e-01, 1.1587e-04, 1.6566e-05, 1.9893e-04, 1.3855e-02,
         8.9942e-06]])"
glide_inpainting_id000000098674.png,5,glide,"tensor([[0.0802, 0.0278, 0.3258, 0.0009, 0.0035, 0.5601, 0.0017]])"
glide_inpainting_id000000574280.png,5,glide,"tensor([[1.7766e-01, 2.9839e-01, 1.1704e-04, 4.5325e-05, 1.6758e-04, 5.2354e-01,
         7.7021e-05]])"
glide_inpainting_id000000410655.png,1,glide,"tensor([[2.8604e-01, 5.7371e-01, 1.4493e-02, 6.2918e-04, 7.8213e-04, 1.2398e-01,
         3.6457e-04]])"
glide_inpainting_id000000000307.png,0,glide,"tensor([[8.1227e-01, 8.5329e-02, 1.7810e-02, 5.6509e-04, 1.4836e-03, 8.2288e-02,
         2.5399e-04]])"
glide_inpainting_id000000418348.png,1,glide,"tensor([[1.9161e-01, 4.1082e-01, 7.5856e-03, 3.8739e-04, 1.6539e-04, 3.8934e-01,
         8.9209e-05]])"
glide_inpainting_id000000426519.png,1,glide,"tensor([[8.3582e-02, 7.6170e-01, 3.7370e-04, 1.2084e-05, 1.4743e-05, 1.5429e-01,
         2.2394e-05]])"
glide_inpainting_id000000426994.png,1,glide,"tensor([[1.6625e-01, 5.6759e-01, 1.2843e-04, 5.4992e-05, 3.5950e-04, 2.6556e-01,
         5.7464e-05]])"
glide_inpainting_id000000565365.png,1,glide,"tensor([[1.2920e-01, 7.8862e-01, 1.1895e-04, 4.1182e-05, 7.8294e-05, 8.1917e-02,
         2.6900e-05]])"
glide_inpainting_id000000442457.png,0,glide,"tensor([[5.9780e-01, 2.0537e-01, 3.9401e-04, 2.1464e-03, 9.7969e-03, 1.8368e-01,
         8.1795e-04]])"
glide_inpainting_id000000188637.png,5,glide,"tensor([[4.1550e-02, 4.5068e-02, 5.7765e-03, 1.0979e-04, 2.2656e-04, 9.0712e-01,
         1.5273e-04]])"
glide_text2img_annot000000122704.png,0,glide,"tensor([[9.9649e-01, 4.3870e-04, 2.0597e-03, 7.1544e-06, 1.6177e-04, 8.2164e-04,
         2.4854e-05]])"
glide_inpainting_id000000410436.png,1,glide,"tensor([[1.2745e-01, 8.6323e-01, 2.1118e-04, 8.4263e-06, 1.8438e-05, 9.0781e-03,
         1.0678e-05]])"
glide_inpainting_id000000065837.png,0,glide,"tensor([[9.9720e-01, 1.9332e-03, 2.6758e-04, 4.7849e-06, 1.7139e-05, 5.6307e-04,
         1.1375e-05]])"
glide_inpainting_id000000399212.png,1,glide,"tensor([[3.3537e-01, 5.9694e-01, 1.7183e-02, 4.5744e-04, 1.0157e-03, 4.8696e-02,
         3.3668e-04]])"
glide_inpainting_id000000000715.png,1,glide,"tensor([[3.5823e-01, 5.7571e-01, 5.0197e-03, 6.7739e-05, 1.1624e-04, 6.0764e-02,
         9.1101e-05]])"
glide_inpainting_id000000123220.png,0,glide,"tensor([[6.3193e-01, 2.2869e-01, 7.5918e-05, 1.4357e-05, 9.5329e-05, 1.3917e-01,
         1.2275e-05]])"
glide_inpainting_id000000229774.png,1,glide,"tensor([[1.4572e-01, 8.1213e-01, 9.1087e-05, 1.8458e-05, 3.7675e-05, 4.1997e-02,
         1.3298e-05]])"
glide_inpainting_id000000238070.png,0,glide,"tensor([[9.7482e-01, 8.5167e-03, 2.4624e-03, 2.0148e-05, 1.0657e-04, 1.4032e-02,
         4.1569e-05]])"
glide_inpainting_id000000279395.png,2,glide,"tensor([[0.2522, 0.1977, 0.3566, 0.0015, 0.0046, 0.1858, 0.0016]])"
glide_inpainting_id000000000902.png,0,glide,"tensor([[4.2542e-01, 2.9937e-01, 5.0818e-04, 2.3081e-04, 4.5304e-04, 2.7369e-01,
         3.2779e-04]])"
glide_inpainting_id000000475812.png,0,glide,"tensor([[8.6456e-01, 2.8350e-02, 9.8046e-02, 1.5369e-04, 5.4073e-04, 8.0963e-03,
         2.5349e-04]])"
glide_inpainting_id000000067106.png,5,glide,"tensor([[1.0182e-02, 9.5590e-02, 7.6331e-04, 3.8376e-05, 4.5889e-05, 8.9331e-01,
         6.7757e-05]])"
glide_inpainting_id000000327808.png,1,glide,"tensor([[2.8440e-01, 4.8272e-01, 1.8619e-03, 8.5144e-05, 1.0705e-04, 2.3065e-01,
         1.7237e-04]])"
glide_inpainting_id000000434628.png,5,glide,"tensor([[0.0270, 0.0226, 0.1182, 0.0016, 0.0145, 0.8134, 0.0027]])"
glide_inpainting_id000000131826.png,2,glide,"tensor([[0.2207, 0.0906, 0.5514, 0.0007, 0.0011, 0.1342, 0.0012]])"
glide_inpainting_id000000344214.png,5,glide,"tensor([[0.1556, 0.0510, 0.0516, 0.0012, 0.0041, 0.7357, 0.0008]])"
glide_inpainting_id000000327813.png,1,glide,"tensor([[2.5461e-01, 7.4156e-01, 4.6141e-04, 5.5652e-05, 1.5553e-04, 3.1181e-03,
         3.3046e-05]])"
glide_inpainting_id000000549098.png,1,glide,"tensor([[3.3101e-01, 5.8465e-01, 9.8410e-04, 4.8784e-05, 2.0820e-04, 8.3028e-02,
         7.4532e-05]])"
glide_inpainting_id000000491623.png,0,glide,"tensor([[7.9228e-01, 1.5765e-01, 1.0703e-02, 1.9876e-04, 7.5193e-04, 3.8081e-02,
         3.4071e-04]])"
glide_inpainting_id000000008612.png,0,glide,"tensor([[5.9822e-01, 1.3332e-01, 2.0284e-01, 4.6733e-04, 9.4223e-04, 6.3506e-02,
         7.0284e-04]])"
glide_inpainting_id000000418726.png,1,glide,"tensor([[2.9050e-01, 5.4104e-01, 3.4527e-02, 1.0261e-04, 2.9972e-04, 1.3331e-01,
         2.2659e-04]])"
glide_inpainting_id000000558700.png,1,glide,"tensor([[5.8832e-02, 9.2989e-01, 2.0631e-04, 8.4077e-06, 2.6590e-05, 1.1024e-02,
         1.5131e-05]])"
glide_inpainting_id000000336357.png,2,glide,"tensor([[2.6146e-01, 3.2408e-02, 6.5453e-01, 3.9051e-04, 8.1876e-04, 4.9457e-02,
         9.3310e-04]])"
glide_text2img_annot000000086415.png,0,glide,"tensor([[1.0000e+00, 1.4145e-06, 4.6908e-07, 1.8078e-09, 1.0114e-07, 1.6374e-06,
         1.3549e-08]])"
glide_inpainting_id000000090626.png,5,glide,"tensor([[9.4961e-02, 1.9990e-02, 4.0431e-01, 5.7667e-05, 3.2792e-04, 4.8022e-01,
         1.3984e-04]])"
glide_inpainting_id000000492196.png,1,glide,"tensor([[4.7174e-01, 4.9840e-01, 2.5919e-03, 1.0103e-04, 2.1989e-04, 2.6792e-02,
         1.5908e-04]])"
glide_inpainting_id000000352724.png,0,glide,"tensor([[5.4703e-01, 3.4604e-01, 6.0864e-02, 1.3699e-04, 7.7729e-04, 4.4791e-02,
         3.6398e-04]])"
glide_inpainting_id000000491728.png,0,glide,"tensor([[0.4048, 0.3780, 0.0053, 0.0008, 0.0020, 0.2081, 0.0010]])"
glide_inpainting_id000000164696.png,1,glide,"tensor([[7.0505e-02, 9.2297e-01, 2.6510e-04, 1.6821e-05, 9.9462e-05, 6.1295e-03,
         1.7765e-05]])"
glide_inpainting_id000000573922.png,2,glide,"tensor([[0.0215, 0.1536, 0.6150, 0.0033, 0.0112, 0.1926, 0.0028]])"
glide_inpainting_id000000427308.png,1,glide,"tensor([[1.8670e-02, 9.7808e-01, 1.2039e-03, 1.6865e-05, 3.6550e-05, 1.9802e-03,
         1.3832e-05]])"
glide_inpainting_id000000442667.png,5,glide,"tensor([[0.1753, 0.0302, 0.1648, 0.0011, 0.0085, 0.6191, 0.0011]])"
glide_inpainting_id000000467720.png,1,glide,"tensor([[1.2977e-01, 8.6152e-01, 4.7030e-04, 5.1156e-05, 7.6538e-05, 8.0869e-03,
         2.3268e-05]])"
glide_inpainting_id000000188712.png,0,glide,"tensor([[7.3807e-01, 2.0304e-01, 3.5616e-04, 4.5157e-05, 1.2218e-04, 5.8320e-02,
         4.5701e-05]])"
glide_inpainting_id000000393982.png,1,glide,"tensor([[4.7168e-02, 9.2401e-01, 2.7548e-05, 8.4258e-07, 4.5532e-06, 2.8787e-02,
         1.8063e-06]])"
glide_inpainting_id000000516328.png,0,glide,"tensor([[9.6676e-01, 1.2777e-02, 3.4109e-04, 1.4010e-05, 2.0355e-04, 1.9890e-02,
         1.8911e-05]])"
glide_inpainting_id000000139625.png,1,glide,"tensor([[2.8832e-01, 6.6755e-01, 4.1756e-03, 1.3216e-04, 2.9296e-04, 3.9328e-02,
         2.0059e-04]])"
glide_inpainting_id000000164189.png,0,glide,"tensor([[9.0956e-01, 4.4514e-03, 8.0584e-03, 2.5150e-05, 2.3435e-04, 7.7502e-02,
         1.7249e-04]])"
glide_inpainting_id000000082679.png,1,glide,"tensor([[6.0284e-02, 8.9339e-01, 8.1537e-03, 5.0422e-04, 1.5767e-03, 3.5788e-02,
         3.0742e-04]])"
glide_inpainting_id000000492291.png,1,glide,"tensor([[3.9807e-01, 5.3627e-01, 6.4472e-03, 9.4794e-05, 1.3044e-04, 5.8801e-02,
         1.9155e-04]])"
glide_inpainting_id000000476882.png,5,glide,"tensor([[1.0471e-01, 4.7369e-02, 5.3107e-04, 2.5283e-04, 4.0262e-04, 8.4468e-01,
         2.0506e-03]])"
glide_inpainting_id000000394229.png,1,glide,"tensor([[1.1926e-03, 9.9848e-01, 2.2141e-05, 3.8986e-07, 2.5375e-06, 3.0405e-04,
         1.6406e-07]])"
glide_inpainting_id000000573509.png,5,glide,"tensor([[0.3413, 0.0170, 0.0366, 0.0045, 0.0019, 0.5974, 0.0014]])"
glide_inpainting_id000000180541.png,0,glide,"tensor([[9.4638e-01, 1.4917e-02, 6.3610e-03, 5.0835e-05, 1.3692e-04, 3.2041e-02,
         1.1426e-04]])"
glide_inpainting_id000000170295.png,5,glide,"tensor([[4.4242e-01, 7.6886e-02, 6.1940e-03, 6.5164e-04, 3.1709e-04, 4.7337e-01,
         1.6252e-04]])"
glide_inpainting_id000000558127.png,1,glide,"tensor([[2.9037e-02, 9.5380e-01, 8.6137e-03, 5.5875e-05, 1.7302e-04, 8.2724e-03,
         4.9713e-05]])"
glide_inpainting_id000000008797.png,0,glide,"tensor([[8.7773e-01, 8.9731e-02, 4.3685e-03, 1.1767e-04, 6.1424e-04, 2.7298e-02,
         1.4506e-04]])"
glide_inpainting_id000000090349.png,1,glide,"tensor([[0.2971, 0.5503, 0.0025, 0.0007, 0.0083, 0.1406, 0.0006]])"
glide_inpainting_id000000188824.png,2,glide,"tensor([[0.3728, 0.0146, 0.3907, 0.0024, 0.0028, 0.2153, 0.0013]])"
glide_inpainting_id000000491932.png,0,glide,"tensor([[9.9999e-01, 5.1031e-06, 4.2151e-06, 1.3530e-08, 4.2395e-07, 3.2883e-06,
         2.3964e-08]])"
glide_inpainting_id000000196971.png,1,glide,"tensor([[3.6053e-01, 6.1589e-01, 1.3150e-03, 2.2242e-04, 9.3837e-04, 2.0536e-02,
         5.6359e-04]])"
glide_inpainting_id000000213207.png,1,glide,"tensor([[1.6675e-01, 8.2700e-01, 9.8257e-05, 7.4031e-06, 1.5054e-05, 6.1149e-03,
         1.2449e-05]])"
glide_inpainting_id000000005649.png,1,glide,"tensor([[1.9825e-01, 6.4219e-01, 6.0914e-03, 4.1014e-04, 4.0283e-04, 1.5229e-01,
         3.7269e-04]])"
glide_inpainting_id000000132104.png,5,glide,"tensor([[6.1794e-02, 2.6665e-01, 3.9080e-03, 2.6310e-04, 1.4695e-04, 6.6694e-01,
         2.9582e-04]])"
glide_inpainting_id000000377254.png,1,glide,"tensor([[0.2852, 0.4992, 0.1339, 0.0015, 0.0048, 0.0726, 0.0028]])"
glide_inpainting_id000000038353.png,1,glide,"tensor([[4.5569e-01, 5.0199e-01, 1.3491e-06, 1.8555e-06, 5.2519e-06, 4.2309e-02,
         3.2637e-06]])"
glide_inpainting_id000000360849.png,1,glide,"tensor([[0.2208, 0.7095, 0.0052, 0.0012, 0.0015, 0.0604, 0.0014]])"
glide_inpainting_id000000361130.png,1,glide,"tensor([[1.2910e-01, 7.4074e-01, 1.3498e-04, 1.1630e-05, 1.6944e-04, 1.2981e-01,
         4.5107e-05]])"
glide_inpainting_id000000559047.png,1,glide,"tensor([[7.1758e-02, 8.5854e-01, 6.1177e-05, 6.2917e-05, 4.9307e-02, 2.0255e-02,
         1.5347e-05]])"
glide_inpainting_id000000262576.png,0,glide,"tensor([[8.4876e-01, 6.2055e-02, 6.5410e-05, 7.0762e-06, 4.9558e-05, 8.9031e-02,
         3.2546e-05]])"
glide_inpainting_id000000525285.png,0,glide,"tensor([[9.9300e-01, 4.6541e-03, 4.0716e-06, 1.0429e-06, 1.7043e-05, 2.3255e-03,
         2.0265e-06]])"
glide_inpainting_id000000102739.png,1,glide,"tensor([[8.3392e-02, 9.1235e-01, 2.8346e-05, 7.4102e-06, 6.3765e-06, 4.2097e-03,
         2.5899e-06]])"
glide_inpainting_id000000238196.png,4,glide,"tensor([[2.9766e-02, 1.6740e-01, 1.6476e-04, 7.8724e-05, 5.9951e-01, 2.0300e-01,
         8.6493e-05]])"
glide_inpainting_id000000475423.png,0,glide,"tensor([[8.8505e-01, 3.7040e-02, 2.6521e-02, 4.2219e-04, 1.1557e-02, 3.8540e-02,
         8.6879e-04]])"
glide_inpainting_id000000238187.png,0,glide,"tensor([[9.2070e-01, 1.9562e-02, 1.1923e-02, 6.1340e-04, 6.4533e-04, 4.5703e-02,
         8.5125e-04]])"
glide_inpainting_id000000508245.png,0,glide,"tensor([[9.4151e-01, 1.9037e-02, 3.6195e-03, 1.5998e-04, 5.7144e-04, 3.4528e-02,
         5.7387e-04]])"
glide_inpainting_id000000516178.png,1,glide,"tensor([[3.2852e-01, 6.4872e-01, 5.7622e-04, 4.9739e-05, 4.6743e-04, 2.1589e-02,
         7.8358e-05]])"
glide_inpainting_id000000164499.png,5,glide,"tensor([[4.6785e-02, 5.5564e-02, 5.0443e-04, 6.3341e-05, 1.0506e-04, 8.9695e-01,
         3.2802e-05]])"
glide_inpainting_id000000436411.png,0,glide,"tensor([[9.9392e-01, 5.0757e-03, 3.2760e-05, 2.4427e-06, 5.7819e-05, 9.1311e-04,
         1.0447e-06]])"
gated_inpainting_id000000098895.png,0,gated,"tensor([[5.2665e-01, 4.5929e-01, 3.0442e-04, 7.4807e-05, 1.7286e-04, 1.3451e-02,
         5.5698e-05]])"
gated_inpainting_id000000287033.png,5,gated,"tensor([[4.3193e-03, 3.6817e-02, 7.4916e-03, 2.3407e-03, 2.5574e-04, 9.4746e-01,
         1.3167e-03]])"
gated_inpainting_id000000108908.png,5,gated,"tensor([[0.1440, 0.3222, 0.1839, 0.0005, 0.0010, 0.3479, 0.0005]])"
gated_inpainting_id000000196804.png,1,gated,"tensor([[1.8192e-01, 7.2650e-01, 1.3357e-02, 6.8630e-04, 1.5938e-03, 7.5319e-02,
         6.2312e-04]])"
gated_inpainting_id000000248310.png,1,gated,"tensor([[7.4044e-06, 9.9998e-01, 1.7505e-06, 1.7649e-07, 8.6326e-07, 1.1245e-05,
         2.6425e-08]])"
gated_inpainting_id000000500401.png,1,gated,"tensor([[4.6645e-02, 9.3484e-01, 8.5505e-04, 3.2638e-04, 3.1799e-04, 1.6970e-02,
         4.7228e-05]])"
gated_inpainting_id000000024815.png,0,gated,"tensor([[8.9445e-01, 1.0363e-01, 2.2714e-04, 1.8983e-06, 1.5250e-05, 1.6710e-03,
         8.6769e-06]])"
gated_inpainting_id000000196948.png,1,gated,"tensor([[4.9262e-04, 9.9873e-01, 3.1005e-05, 2.4127e-06, 1.7177e-05, 7.2854e-04,
         2.0314e-06]])"
gated_inpainting_id000000311637.png,1,gated,"tensor([[3.6955e-04, 9.9857e-01, 1.9657e-04, 4.6403e-07, 1.1860e-06, 8.5847e-04,
         2.3971e-07]])"
gated_inpainting_id000000399212.png,1,gated,"tensor([[1.4054e-01, 7.9183e-01, 1.0743e-02, 3.0105e-04, 7.5135e-04, 5.5634e-02,
         1.9760e-04]])"
gated_inpainting_id000000516636.png,1,gated,"tensor([[0.2232, 0.4392, 0.0733, 0.0041, 0.0058, 0.2530, 0.0014]])"
gated_inpainting_id000000418373.png,1,gated,"tensor([[1.5065e-01, 4.9319e-01, 5.9971e-03, 3.9203e-05, 2.1681e-04, 3.4981e-01,
         1.0278e-04]])"
gated_inpainting_id000000221996.png,1,gated,"tensor([[2.3130e-01, 5.7025e-01, 9.2915e-03, 3.2650e-04, 2.1210e-03, 1.8639e-01,
         3.2003e-04]])"
gated_inpainting_id000000016755.png,5,gated,"tensor([[2.2280e-02, 1.5214e-01, 7.2929e-03, 2.6254e-04, 1.5108e-03, 8.1630e-01,
         2.1130e-04]])"
gated_inpainting_id000000540784.png,0,gated,"tensor([[0.4408, 0.2156, 0.0396, 0.0015, 0.0052, 0.2937, 0.0036]])"
gated_inpainting_id000000443034.png,0,gated,"tensor([[6.2203e-01, 3.2311e-01, 4.4892e-03, 2.3690e-04, 4.6503e-04, 4.9395e-02,
         2.7339e-04]])"
gated_inpainting_id000000550729.png,1,gated,"tensor([[6.9512e-03, 5.7809e-01, 2.0206e-02, 5.8362e-03, 5.7065e-04, 3.8814e-01,
         2.0762e-04]])"
gated_inpainting_id000000368970.png,1,gated,"tensor([[0.0281, 0.7297, 0.1117, 0.0015, 0.0020, 0.1259, 0.0010]])"
gated_inpainting_id000000352418.png,0,gated,"tensor([[5.2359e-01, 4.4412e-01, 1.8517e-04, 5.8281e-05, 1.4075e-04, 3.1850e-02,
         5.5449e-05]])"
gated_inpainting_id000000106875.png,2,gated,"tensor([[2.4274e-02, 3.9972e-02, 7.5147e-01, 4.2360e-04, 1.5023e-03, 1.8167e-01,
         6.8243e-04]])"
gated_inpainting_id000000336340.png,1,gated,"tensor([[6.6145e-02, 9.0993e-01, 2.4897e-03, 5.3084e-05, 3.0083e-04, 2.1064e-02,
         2.0733e-05]])"
gated_inpainting_id000000238196.png,1,gated,"tensor([[1.4746e-01, 7.0943e-01, 1.3890e-04, 7.5633e-05, 5.3204e-02, 8.9606e-02,
         8.0919e-05]])"
gated_inpainting_id000000377188.png,1,gated,"tensor([[3.3827e-05, 9.9971e-01, 3.5724e-06, 1.5403e-07, 3.8528e-07, 2.5043e-04,
         5.0239e-08]])"
gated_inpainting_id000000172886.png,1,gated,"tensor([[5.3622e-02, 8.3857e-01, 4.0700e-04, 2.8687e-05, 1.5579e-04, 1.0719e-01,
         2.9653e-05]])"
gated_inpainting_id000000559701.png,1,gated,"tensor([[9.5481e-05, 9.9626e-01, 3.2734e-06, 2.6545e-06, 1.5646e-05, 3.6172e-03,
         2.0744e-06]])"
gated_inpainting_id000000402858.png,5,gated,"tensor([[0.3070, 0.0878, 0.0269, 0.0008, 0.0013, 0.5756, 0.0006]])"
gated_inpainting_id000000106917.png,1,gated,"tensor([[9.4728e-02, 8.8636e-01, 2.2900e-03, 8.4808e-05, 8.3763e-05, 1.6405e-02,
         5.2117e-05]])"
gated_inpainting_id000000139958.png,1,gated,"tensor([[5.1364e-03, 9.8797e-01, 7.3406e-05, 5.7148e-06, 1.1281e-05, 6.8020e-03,
         4.5130e-06]])"
gated_inpainting_id000000401785.png,5,gated,"tensor([[2.0662e-02, 3.2031e-01, 1.2329e-02, 5.5776e-03, 7.1920e-04, 6.4000e-01,
         4.0840e-04]])"
gated_inpainting_id000000360849.png,1,gated,"tensor([[1.6653e-02, 9.6847e-01, 1.9235e-04, 2.9556e-05, 3.3361e-05, 1.4588e-02,
         2.9965e-05]])"
gated_inpainting_id000000491755.png,1,gated,"tensor([[3.9291e-01, 5.9527e-01, 8.6540e-04, 6.5540e-05, 1.4853e-04, 1.0672e-02,
         6.9853e-05]])"
gated_inpainting_id000000557508.png,1,gated,"tensor([[1.5279e-01, 8.3871e-01, 2.0731e-04, 1.1652e-05, 2.2870e-05, 8.2410e-03,
         1.9016e-05]])"
gated_inpainting_id000000327813.png,1,gated,"tensor([[1.7100e-01, 8.1872e-01, 6.0737e-04, 6.2341e-05, 8.3655e-05, 9.4747e-03,
         4.8925e-05]])"
gated_inpainting_id000000164672.png,1,gated,"tensor([[1.8384e-01, 4.4664e-01, 4.8574e-02, 3.8071e-04, 1.0797e-03, 3.1910e-01,
         3.8160e-04]])"
gated_inpainting_id000000484227.png,1,gated,"tensor([[1.6781e-06, 9.9996e-01, 6.9630e-09, 1.6620e-08, 5.8442e-07, 3.4877e-05,
         1.0723e-09]])"
gated_inpainting_id000000311997.png,1,gated,"tensor([[5.5050e-03, 9.8073e-01, 1.8151e-03, 8.8459e-05, 2.5379e-04, 1.1537e-02,
         7.1087e-05]])"
gated_inpainting_id000000320351.png,0,gated,"tensor([[6.4844e-01, 3.3253e-01, 8.8165e-04, 8.1710e-05, 1.7533e-04, 1.7722e-02,
         1.7460e-04]])"
gated_inpainting_id000000279279.png,1,gated,"tensor([[4.1008e-04, 9.9946e-01, 2.3952e-05, 2.9814e-07, 6.2155e-06, 1.0050e-04,
         4.7687e-08]])"
gated_inpainting_id000000500335.png,1,gated,"tensor([[2.8873e-04, 9.9682e-01, 4.6686e-05, 1.0483e-06, 4.6061e-06, 2.8418e-03,
         4.9397e-07]])"
gated_inpainting_id000000327921.png,1,gated,"tensor([[9.3497e-07, 1.0000e+00, 6.2580e-09, 4.8883e-10, 3.1115e-09, 2.7602e-06,
         1.7976e-10]])"
gated_inpainting_id000000123099.png,1,gated,"tensor([[1.5113e-02, 9.2827e-01, 4.2487e-04, 1.4703e-05, 1.8935e-04, 5.5973e-02,
         1.7569e-05]])"
gated_inpainting_id000000476008.png,5,gated,"tensor([[0.4315, 0.0700, 0.0110, 0.0015, 0.0034, 0.4801, 0.0025]])"
gated_inpainting_id000000205906.png,1,gated,"tensor([[3.9009e-01, 5.9622e-01, 3.0105e-03, 4.3918e-05, 3.1938e-04, 1.0242e-02,
         6.7681e-05]])"
gated_inpainting_id000000342958.png,1,gated,"tensor([[1.2254e-01, 8.5213e-01, 1.2771e-04, 8.8037e-06, 7.9438e-05, 2.5107e-02,
         9.5000e-06]])"
gated_inpainting_id000000361430.png,1,gated,"tensor([[1.8307e-02, 4.9850e-01, 5.0507e-05, 3.3606e-03, 5.6956e-04, 4.7910e-01,
         1.1844e-04]])"
gated_inpainting_id000000008797.png,1,gated,"tensor([[6.0975e-06, 9.9999e-01, 5.6136e-08, 3.2942e-09, 2.0880e-08, 6.9596e-06,
         1.1441e-09]])"
gated_inpainting_id000000434502.png,0,gated,"tensor([[5.0311e-01, 3.6192e-01, 1.3312e-02, 3.3551e-04, 4.4473e-04, 1.2042e-01,
         4.5960e-04]])"
gated_inpainting_id000000287027.png,1,gated,"tensor([[8.8635e-02, 7.5693e-01, 9.5046e-03, 5.8130e-04, 6.5551e-04, 1.4346e-01,
         2.3868e-04]])"
gated_inpainting_id000000099453.png,1,gated,"tensor([[2.2739e-01, 6.5211e-01, 8.2941e-04, 9.4811e-05, 1.1712e-04, 1.1939e-01,
         7.1761e-05]])"
gated_inpainting_id000000509247.png,1,gated,"tensor([[1.1827e-02, 9.7224e-01, 4.7265e-04, 9.7009e-06, 1.8477e-05, 1.5422e-02,
         7.2833e-06]])"
gated_inpainting_id000000010229.png,0,gated,"tensor([[0.5404, 0.2235, 0.1420, 0.0008, 0.0533, 0.0386, 0.0015]])"
gated_inpainting_id000000393410.png,0,gated,"tensor([[9.8565e-01, 1.1094e-02, 1.3342e-04, 2.3791e-05, 1.0804e-04, 2.9638e-03,
         2.7791e-05]])"
gated_inpainting_id000000427163.png,0,gated,"tensor([[0.4612, 0.3376, 0.0133, 0.0005, 0.0005, 0.1861, 0.0008]])"
gated_inpainting_id000000492492.png,5,gated,"tensor([[0.0236, 0.1064, 0.0901, 0.0010, 0.0028, 0.7751, 0.0008]])"
gated_inpainting_id000000139754.png,1,gated,"tensor([[3.3072e-02, 8.7021e-01, 2.4862e-02, 1.3622e-04, 1.1826e-03, 7.0417e-02,
         1.2210e-04]])"
gated_inpainting_id000000264033.png,1,gated,"tensor([[9.1372e-02, 8.6722e-01, 4.3898e-04, 9.4776e-05, 4.1890e-04, 4.0371e-02,
         7.9837e-05]])"
gated_inpainting_id000000050206.png,5,gated,"tensor([[0.1747, 0.2564, 0.0161, 0.0022, 0.0007, 0.5492, 0.0007]])"
gated_inpainting_id000000155904.png,1,gated,"tensor([[3.2819e-01, 6.6910e-01, 1.3493e-05, 7.4501e-07, 4.6929e-06, 2.6850e-03,
         1.4980e-06]])"
gated_inpainting_id000000328433.png,1,gated,"tensor([[5.1035e-04, 9.9902e-01, 5.0183e-05, 7.8838e-07, 2.6393e-04, 1.5138e-04,
         8.7358e-07]])"
gated_inpainting_id000000106964.png,1,gated,"tensor([[1.2348e-01, 5.8592e-01, 1.0712e-04, 3.7257e-05, 2.4306e-04, 2.9018e-01,
         3.1543e-05]])"
gated_inpainting_id000000140883.png,1,gated,"tensor([[4.1317e-01, 5.7003e-01, 1.5338e-04, 3.1107e-05, 6.1861e-05, 1.6508e-02,
         4.6738e-05]])"
gated_inpainting_id000000058041.png,1,gated,"tensor([[2.1831e-03, 9.9631e-01, 1.6523e-04, 2.5492e-06, 1.4064e-05, 1.3221e-03,
         1.0505e-06]])"
gated_inpainting_id000000295379.png,0,gated,"tensor([[6.2896e-01, 3.1214e-01, 4.0725e-03, 2.4300e-04, 1.0153e-03, 5.3070e-02,
         4.9973e-04]])"
